attack,file_name,csv_name,dataset_name,model_name,adv_size,success_rate,L2,L1,Linf,L0,mse,uqi,ergas,sam,scc,vifp,rase,psnrb,magnet_det,squeezer_det,is_succ
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.6724866255426224,10.813982168146792,0.05998888249490775,3072.0,0.00014721297575966903,0.9989941874202004,2155.8950392419983,0.028063769428980336,0.9609689032054168,1.0026216943880497,311.08695443649856,37.836866548790226,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,1.471745517199154,30.844674124667307,0.10999073362817952,3069.0,0.0007050894750637387,0.9957074332476576,3856.4590126080116,0.05824083996795759,0.8235864191333957,1.0202496438798119,555.8952298129306,31.605429840058367,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,1.4598108777549454,30.818519718941378,0.10997924927402944,3072.0,0.0006937004553423387,0.9966135098411986,2678.754700973984,0.050305514039256226,0.676224468243274,0.9935113531169434,386.3743786894257,30.809265702387965,1,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,1.8313014101215992,40.4251880751521,0.12995262017437054,3006.0,0.0010916877782270046,0.9979545738387093,2629.2665136987457,0.048509984637553995,0.8310028397757439,0.9683293064831725,379.5350612240724,29.85833515372869,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.6993393932569991,11.579787716839242,0.0599909728648616,3072.0,0.0001592042926305559,0.9991495529832767,1572.322837590182,0.026082835783515657,0.926710146037338,1.0032973109729542,226.78044239942628,38.26930829340898,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.4243315616061028,6.063840797989099,0.039995322624842344,3072.0,5.861239393719852e-05,0.9998158301883507,825.7301386976958,0.016491029616939993,0.9925640322424297,1.0004095050466122,118.95033942210915,29.09465724966383,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.8531339740760097,14.893706272177251,0.06999078194300334,3072.0,0.00023692629483161638,0.9991823210633899,1648.7510272904635,0.03423102430282766,0.9331154300557211,0.9987214373670982,236.76251009741205,36.59344094974978,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.710705260487404,12.06365363621244,0.05999297336036086,3072.0,0.00016442121330874633,0.9989692831370228,1784.5825276566688,0.03592975280111593,0.9273081364651735,1.001078132630668,255.22847473703146,32.161871949711525,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.9866186235247361,18.075395894708,0.07998625443262213,3049.0,0.00031686728785346516,0.99812774170193,2426.8868259626925,0.03323501715445215,0.9177595682319241,1.0058243407286582,350.2508772178759,34.66911417292519,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.8638521717216557,15.590429519818109,0.06997991414631116,3072.0,0.00024291685370710311,0.9984381160336699,2047.1629927694053,0.03433647618473782,0.8941568313984612,1.0005276577945181,294.5346803475495,36.56877879645704,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.8479000064854787,14.848770334462042,0.06999222647910025,3072.0,0.00023402813183531082,0.9993667212046876,1432.5062050246515,0.027530464854729982,0.6601611511017603,0.9951443419172749,206.79658290956934,36.26187440901355,0,1,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.7264100048538874,12.395696250542855,0.05999174071293256,3069.0,0.00017176806482806795,0.9996122094237269,1206.883693799443,0.023403040579658876,0.9831990146179784,1.004326996376491,174.23888506867513,37.85864027632576,0,0,1
